0.000000e+00,2.915744e-05
1.000000e-03,2.914063e-05
2.000000e-03,2.912384e-05
3.000000e-03,2.910705e-05
4.000000e-03,2.909028e-05
5.000000e-03,2.907352e-05
6.000000e-03,2.905677e-05
7.000000e-03,2.904004e-05
8.000000e-03,2.902331e-05
9.000000e-03,2.900660e-05
1.000000e-02,2.898989e-05
1.100000e-02,2.897320e-05
1.200000e-02,2.895652e-05
1.300000e-02,2.893986e-05
1.400000e-02,2.892320e-05
1.500000e-02,2.890656e-05
1.600000e-02,2.888992e-05
1.700000e-02,2.887330e-05
1.800000e-02,2.885669e-05
1.900000e-02,2.884009e-05
2.000000e-02,2.882351e-05
2.100000e-02,2.880693e-05
2.200000e-02,2.879037e-05
2.300000e-02,2.877381e-05
2.400000e-02,2.875727e-05
2.500000e-02,2.874074e-05
2.600000e-02,2.872423e-05
2.700000e-02,2.870772e-05
2.800000e-02,2.869122e-05
2.900000e-02,2.867474e-05
3.000000e-02,2.865827e-05
3.100000e-02,2.864181e-05
3.200000e-02,2.862536e-05
3.300000e-02,2.860892e-05
3.400000e-02,2.859249e-05
3.500000e-02,2.857608e-05
3.600000e-02,2.855967e-05
3.700000e-02,2.854328e-05
3.800000e-02,2.852690e-05
3.900000e-02,2.851053e-05
4.000000e-02,2.849417e-05
4.100000e-02,2.847782e-05
4.200000e-02,2.846149e-05
4.300000e-02,2.844516e-05
4.400000e-02,2.842885e-05
4.500000e-02,2.841254e-05
4.600000e-02,2.839625e-05
4.700000e-02,2.837997e-05
4.800000e-02,2.836370e-05
4.900000e-02,2.834745e-05
5.000000e-02,2.833120e-05
5.100000e-02,2.831497e-05
5.200000e-02,2.829874e-05
5.300000e-02,2.828253e-05
5.400000e-02,2.826633e-05
5.500000e-02,2.825014e-05
5.600000e-02,2.823396e-05
5.700000e-02,2.821779e-05
5.800000e-02,2.820163e-05
5.900000e-02,2.818549e-05
6.000000e-02,2.816935e-05
6.100000e-02,2.815323e-05
6.200000e-02,2.813712e-05
6.300000e-02,2.812102e-05
6.400000e-02,2.810493e-05
6.500000e-02,2.808885e-05
6.600000e-02,2.807278e-05
6.700000e-02,2.805672e-05
6.800000e-02,2.804068e-05
6.900000e-02,2.802464e-05
7.000000e-02,2.800862e-05
7.100000e-02,2.799261e-05
7.200000e-02,2.797660e-05
7.300000e-02,2.796061e-05
7.400000e-02,2.794463e-05
7.500000e-02,2.792867e-05
7.600000e-02,2.791271e-05
7.700000e-02,2.789676e-05
7.800000e-02,2.788083e-05
7.900000e-02,2.786490e-05
8.000000e-02,2.784899e-05
8.100000e-02,2.783308e-05
8.200000e-02,2.781719e-05
8.300000e-02,2.780131e-05
8.400000e-02,2.778544e-05
8.500000e-02,2.776958e-05
8.600000e-02,2.775373e-05
8.700000e-02,2.773790e-05
8.800000e-02,2.772207e-05
8.900000e-02,2.770625e-05
9.000000e-02,2.769045e-05
9.100000e-02,2.767466e-05
9.200000e-02,2.765887e-05
9.300000e-02,2.764310e-05
9.400000e-02,2.762734e-05
9.500000e-02,2.761159e-05
9.600000e-02,2.759585e-05
9.700000e-02,2.758012e-05
9.800000e-02,2.756440e-05
9.900000e-02,2.754870e-05
1.000000e-01,2.753300e-05
1.010000e-01,2.751731e-05
1.020000e-01,2.750164e-05
1.030000e-01,2.748597e-05
1.040000e-01,2.747032e-05
1.050000e-01,2.745468e-05
1.060000e-01,2.743905e-05
1.070000e-01,2.742342e-05
1.080000e-01,2.740781e-05
1.090000e-01,2.739221e-05
1.100000e-01,2.737662e-05
1.110000e-01,2.736105e-05
1.120000e-01,2.734548e-05
1.130000e-01,2.732992e-05
1.140000e-01,2.731437e-05
1.150000e-01,2.729884e-05
1.160000e-01,2.728331e-05
1.170000e-01,2.726780e-05
1.180000e-01,2.725229e-05
1.190000e-01,2.723680e-05
1.200000e-01,2.722132e-05
1.210000e-01,2.720585e-05
1.220000e-01,2.719038e-05
1.230000e-01,2.717493e-05
1.240000e-01,2.715949e-05
1.250000e-01,2.714406e-05
1.260000e-01,2.712864e-05
1.270000e-01,2.711324e-05
1.280000e-01,2.709784e-05
1.290000e-01,2.708245e-05
1.300000e-01,2.706707e-05
1.310000e-01,2.705171e-05
1.320000e-01,2.703635e-05
1.330000e-01,2.702100e-05
1.340000e-01,2.700567e-05
1.350000e-01,2.699034e-05
1.360000e-01,2.697503e-05
1.370000e-01,2.695973e-05
1.380000e-01,2.694443e-05
1.390000e-01,2.692915e-05
1.400000e-01,2.691388e-05
1.410000e-01,2.689862e-05
1.420000e-01,2.688336e-05
1.430000e-01,2.686812e-05
1.440000e-01,2.685289e-05
1.450000e-01,2.683767e-05
1.460000e-01,2.682246e-05
1.470000e-01,2.680726e-05
1.480000e-01,2.679207e-05
1.490000e-01,2.677689e-05
1.500000e-01,2.676173e-05
1.510000e-01,2.674657e-05
1.520000e-01,2.673142e-05
1.530000e-01,2.671628e-05
1.540000e-01,2.670115e-05
1.550000e-01,2.668604e-05
1.560000e-01,2.667093e-05
1.570000e-01,2.665583e-05
1.580000e-01,2.664075e-05
1.590000e-01,2.662567e-05
1.600000e-01,2.661061e-05
1.610000e-01,2.659555e-05
1.620000e-01,2.658051e-05
1.630000e-01,2.656547e-05
1.640000e-01,2.655045e-05
1.650000e-01,2.653543e-05
1.660000e-01,2.652043e-05
1.670000e-01,2.650544e-05
1.680000e-01,2.649045e-05
1.690000e-01,2.647548e-05
1.700000e-01,2.646052e-05
1.710000e-01,2.644556e-05
1.720000e-01,2.643062e-05
1.730000e-01,2.641569e-05
1.740000e-01,2.640077e-05
